"age","exp","inc","family","edu","mortgage","ccAvg","securities","cd","online","cc","infoReq","loan"
58.9885518534148,35,90,"4","4",0,24.78829257,"0","0","1","0","Email","0"
38,14.7677620152503,74,"1","1",0,47.0700625,"0","0","1","1","Email","0"
50,25,14,"2","2",0,8.903013885,"1","0","1","0","Ph","0"
61,36,23,"2","2",103,5.966458244,"0","0","1","0","Email","0"
41,17,153,"1","1",337,22.16241717,"0","0","0","1","Email","0"
42,16,38,"3","3",0,11.96750335,"0","0","0","0","Ph","0"
29,5,112,"2","2",382,25.88942071,"1","0","0","0","Email","0"
51,26,145,"1","1",397,98.7418033,"0","0","0","1","Email","0"
32,6,28,"2","2",88,3.959279134,"0","0","1","0","Email","0"
34,8.28562595520095,31,"4","4",0,13.93398052,"0","0","1","1","Email","0"
26,2,195,"1","1",0,81.67176238,"0","0","1","1","Email","0"
54,24,50,"3","3",0,26.1314899,"0","0","1","1","Email","0"
38,14,71,"4","4",0,26.24416833,"0","0","0","0","Email","0"
62,36,21,"3","3",0,3.995018003,"0","0","0","0","Email","0"
37,11,35,"2","2",125,11.03648456,"0","0","0","0","Ph","0"
46,21,42,"1","1",0,30.6259998,"0","0","1","1","Email","0"
52,27,78,"4","4",141,47.11261966,"0","0","1","0","Email","0"
32,6,73,"4","4",0,27.6042448,"0","0","0","0","Email","0"
49,22.9103681005461,53,"2","2",181,12.97182775,"0","0","0","0","Email","0"
28,3,51,"2","2",123,20.03385359,"0","0","0","0","Email","0"
55,30,40,"2","2",0,28.67452502,"0","0","1","0","Email","0"
52,26,77.3639612539836,"1","1",0,13.2223243,"0","0","0","0","Email","0"
32,6,35,"2","2",34.9383575827568,3.973179793,"0","0","0","1","Email","0"
31,7,192,"1","1",0,1.000144456,"0","0","1","0","Ph","1"
27,3,123,"1","1",0,71.04256439,"0","0","0","0","Email","0"
32,5,48,"2","2",0,20.84812032,"1","0","1","1","Email","0"
52,26,45,"3","3",0,6.973840696,"0","0","0","0","Email","0"
52,28,15,"1","1",50.4067938630869,3.006322121,"0","0","1","0","Ph","0"
50,24,79,"1","1",120,4.065079632,"0","0","1","0","Ph","0"
32,5,63,"4","4",0,25.83720677,"1","0","1","0","Email","0"
61,35,30,"2","2",60.6606135038832,2.996752162,"0","0","1","0","Email","0"
60,36,145,"4","4",380,87.89326232,"0","0","0","0","Ph","1"
28,4,32,"3","3",53.7132223685829,12.95571676,"0","0","0","0","Ph","0"
34,9,64,"2","2",224,2.043806652,"0","0","1","1","Email","0"
31,7,84,"1","1",0,2.037518813,"0","0","1","0","Ph","0"
31,5,21,"1","1",0,4.927722362,"0","0","1","0","Ph","0"
62,38,67.2843189161984,"3","3",24.8159459618011,22.10042483,"0","0","1","0","Email","0"
47,22,35,"2","2",0,15.97282352,"0","0","1","0","Email","0"
50,24.6619737762586,180,"1","1",0,22.17342438,"0","0","1","1","Email","0"
36,12,54.4401009924994,"1","1",0,17.19974759,"0","0","1","0","Email","0"
26,0,179,"4","4",0,27.11574703,"0","0","0","0","Ph","1"
51,27,42,"4","4",0,1.981830972,"0","0","0","0","Email","0"
52,25,180,"2","2",297,106.4104427,"0","0","1","0","Ph","1"
35,11,82,"4","4",0,45.54324726,"0","0","0","0","Ph","0"
42,16,55,"2","2",149,9.103963327,"0","0","0","0","Email","0"
36,12,79,"2","2",0,28.32717249,"0","0","1","0","Email","0"
41,16.7094779587619,48,"2","2",215,6.842755756,"0","0","0","1","Ph","0"
49,25,93,"1","1",0,35.2775405,"1","0","1","0","Email","0"
57,32,23,"2","2",0,3.009559225,"0","0","0","0","Email","0"
44,20,50,"3","3",200,29.35509624,"0","0","0","0","Email","0"
60,34,85,"2","2",30.3059635055273,26.13771133,"0","0","1","0","Email","0"
38,14,35,"1","1",97,18.67718747,"0","0","1","0","Email","0"
26,2,171,"3","3",0,77.00621826,"0","0","1","0","Ph","1"
29,2,29,"4","4",0,19.08715151,"0","0","0","1","Email","0"
59.8408458090568,35,84,"2","2",0,23.86506742,"0","0","1","1","Email","0"
51,27,20,"4","4",0,6.033833168,"0","0","1","0","Email","0"
50,25,14,"1","1",0,4.996113721,"0","0","1","1","Email","0"
35,10,179,"1","1",357,103.8936329,"0","0","0","0","Ph","0"
61,37,48,"1","1",158,11.01508389,"0","0","1","0","Email","0"
42,16,74,"1","1",0,36.87333923,"0","0","1","0","Email","0"
55,29,53,"1","1",0,18.11125483,"0","0","0","0","Ph","0"
50,25,83,"1","1",0,37.06891014,"0","0","1","1","Email","0"
64,40,171,"2","2",97.9705322278703,27.27354418,"0","0","0","0","Email","0"
54,28,85,"4","4",0,65.09472635,"0","0","1","0","Email","0"
50,26,38,"4","4",0,12.10068305,"0","0","1","0","Ph","0"
31,8.15078134325161,85,"3","3",157,20.09430695,"0","0","1","1","Ph","0"
32,8,79,"1","1",0,1.99833736,"0","0","0","0","Email","0"
44,17.0059008257189,69,"4","4",0,4.975818411,"0","0","0","0","Ph","0"
60,35,43,"3","3",0,12.12125109,"0","0","1","1","Ph","0"
60,34,33,"2","2",101,3.96137902,"0","0","1","0","Ph","0"
62,38,42,"3","3",149,1.986804319,"0","0","0","1","Ph","0"
46,21,40,"4","4",122,24.97329735,"0","0","1","0","Ph","0"
57,33,43,"1","1",0,24.05664481,"0","0","0","0","Ph","0"
30,5,20,"4","4",117,5.953867482,"0","0","0","0","Ph","0"
58,32,65,"3","3",222,32.10131269,"0","0","1","0","Email","0"
39,13,139,"3","3",483,44.6895238,"0","0","1","0","Ph","1"
60,35,135,"3","3",109.835110451665,4.048194556,"0","0","1","0","Ph","1"
59,34,84,"3","3",0,19.68667842,"0","0","1","0","Email","0"
50,26,179,"1","1",0,37.23954555,"0","0","0","1","Ph","1"
63,39,44.875706781735,"4","4",86,16.20019387,"0","0","0","0","Email","0"
27,5.61648704351083,109,"2","2",0,32.32796737,"0","0","1","0","Email","0"
54,28.6311134356777,34,"4","4",0,2.009856504,"0","0","1","0","Email","0"
62,37,162,"1","1",90.9626557406142,16.16946857,"0","0","1","0","Email","0"
58.9479227312633,34,105,"2","2",0,17.88844086,"0","0","1","0","Ph","0"
38,12,22,"3","3",0,2.977162406,"0","0","1","0","Email","0"
34,8,82,"2","2",178,23.99314097,"0","0","1","1","Email","0"
65,41,105,"4","4",230,22.18780617,"0","0","1","0","Email","0"
55,31,62,"1","1",0,23.78340631,"0","0","1","0","Email","0"
57,31,63.672835319701,"2","2",83,25.92423067,"0","0","0","1","Email","0"
27,3,72,"4","4",0,0.986791841,"0","0","1","0","Email","0"
35,10,38,"4","4",0,22.12257551,"0","0","1","1","Ph","0"
52,28,25,"4","4",51.93931105922,12.86459737,"0","0","0","0","Email","0"
45,15,20,"1","1",0,10.05104372,"0","0","1","0","Email","0"
29,3,80,"4","4",0,23.55753116,"0","0","1","1","Email","0"
44,18,84,"3","3",0,13.90488578,"0","0","0","0","Email","0"
47,24.5435432537133,33,"1","1",0,12.95039817,"0","0","1","1","Ph","0"
62,37,55,"3","3",0,11.84078548,"0","0","1","0","Ph","0"
52,27,33,"2","2",0,8.951618986,"0","0","0","1","Ph","0"
47,23,190,"4","4",305,3.958406392,"0","0","0","0","Ph","1"
42,18,43,"1","1",158,3.976970075,"0","0","0","0","Email","0"
65,41,45,"3","3",0,1.995628979,"0","0","1","0","Email","0"
42,18,141,"1","1",0,45.96618718,"0","0","0","0","Ph","0"
40,16,69,"4","4",0,30.78434523,"0","0","1","0","Email","0"
32,8,78,"1","1",0,2.003897283,"0","0","1","0","Email","0"
40,15,84,"1","1",0,49.77510485,"0","0","1","0","Ph","0"
55,29,172,"1","1",0,67.80462306,"0","0","0","0","Ph","1"
32,6,51,"4","4",154,2.974301116,"1","0","0","1","Email","0"
58,28,75,"1","1",75.4953530175087,18.18960688,"0","0","1","0","Email","0"
46,22,92.9389151185967,"1","1",0,40.03169991,"0","1","1","1","Email","1"
53,23,20,"4","4",0,4.904726341,"0","0","1","1","Email","0"
63,39,101,"2","2",294,50.40991238,"0","0","1","0","Ph","1"
40,14,129,"1","1",0,77.18202512,"0","0","1","0","Ph","1"
41,17,63,"2","2",0,40.90846703,"0","0","0","0","Email","0"
60,35,44,"4","4",0,27.01689047,"0","0","0","0","Email","0"
65,39,184,"1","1",176,70.73661525,"0","1","1","1","Ph","1"
59,33,100,"2","2",127,26.38549742,"0","0","0","0","Email","0"
48,24,12,"3","3",0,5.027808455,"0","0","0","0","Email","0"
59,33,68,"2","2",128,29.03363837,"1","0","1","0","Email","0"
33,8,48,"1","1",212,12.88616235,"0","0","1","0","Email","0"
40,15,82,"2","2",0,4.925042691,"0","0","0","0","Email","0"
42,18,52,"2","2",0,32.14150004,"0","0","0","0","Email","0"
65,41,154,"2","2",0,59.31512059,"1","1","1","1","Email","1"
30,4,39,"1","1",0,19.07372363,"0","0","0","1","Ph","0"
30,4,40,"1","1",0,4.023827454,"0","0","1","1","Email","0"
42,17,54,"4","4",17.1734950128042,25.06622706,"0","0","0","0","Ph","0"
32,8,61.2787291656813,"2","2",103,13.06242155,"0","1","1","1","Email","0"
55,30,64,"3","3",0,28.7825944,"0","0","0","0","Email","0"
29,3,92,"2","2",287,16.05673704,"0","0","1","0","Ph","0"
64,38,40,"1","1",25.232521821325,31.99264314,"0","0","1","1","Ph","0"
37,11,60,"3","3",0,5.962959556,"0","0","1","0","Email","0"
31,5,85,"2","2",119,15.90256341,"0","0","1","1","Email","0"
25,-1,21,"1","1",90,5.011107784,"0","0","1","0","Ph","0"
31,5,35,"1","1",171,6.920699887,"0","0","0","0","Email","0"
32,7,52,"2","2",0,1.975242001,"0","0","1","0","Ph","0"
58,34,128,"1","1",0,92.32750271,"0","0","0","0","Email","0"
26,2,195,"1","1",0,82.10823221,"0","0","0","0","Email","0"
51,25,68,"2","2",131.185915139087,18.96176223,"0","0","0","1","Email","0"
65,41,55,"2","2",0,14.02612285,"0","0","0","0","Email","0"
43,17,55,"3","3",0,3.041741077,"0","0","1","0","Email","0"
46,21,80,"4","4",0,5.067631799,"0","0","1","1","Email","0"
28,3,123,"1","1",146,10.99288761,"0","0","0","0","Email","0"
63,37,90,"4","4",106,24.98858717,"1","0","1","0","Ph","0"
59,29,61,"1","1",0,18.31606347,"0","0","0","0","Ph","0"
42,15,41,"3","3",0,31.76183814,"0","0","1","0","Email","0"
58,33,43,"2","2",0,20.13727554,"0","0","1","0","Email","0"
39,13,71,"3","3",162,1.977311442,"1","0","1","0","Email","0"
36,12,25,"4","4",0,12.93805185,"0","0","1","0","Email","0"
60,30.4787155112938,154,"4","4",0,39.00064717,"1","1","1","0","Ph","1"
47,21,141,"1","1",0,31.27348423,"0","0","0","0","Email","0"
34.1962465937749,4,22,"2","2",110,12.09460494,"0","0","0","0","Email","0"
52,26.2220240409019,145,"2","2",0,87.72572544,"0","0","1","0","Ph","0"
41,16,49,"3","3",0,6.048641361,"0","0","1","0","Email","0"
63,37,109,"1","1",0,26.4061723,"0","0","1","0","Ph","0"
59.4386933978663,34,80,"3","3",0,6.02198195,"0","0","1","1","Email","0"
44,20,82,"4","4",201,17.95915323,"0","0","1","1","Ph","0"
54,28,52,"4","4",0,32.05408835,"0","0","1","0","Email","0"
29,5,85,"3","3",0,31.8303457,"0","0","1","1","Ph","0"
51,25,148,"1","1",0,13.00203656,"0","0","0","0","Email","0"
60.6813017967722,39,160,"2","2",0,27.00085701,"0","0","0","1","Email","0"
36,11,39,"4","4",0,22.01947973,"0","0","1","0","Email","0"
42,16,25,"2","2",0,11.06220985,"0","0","0","1","Email","0"
51,26.390163930053,33,"1","1",0,18.01476415,"0","0","1","1","Ph","0"
47,20,38,"3","3",40.1352083778887,32.17986849,"0","0","0","0","Ph","0"
40,16,85,"2","2",0,2.971558512,"0","0","1","1","Email","0"
54,28,48,"1","1",0,2.975863093,"0","0","1","0","Email","0"
47,21,15,"4","4",57.9377331234411,6.955326133,"0","0","1","0","Email","0"
35,10,94,"1","1",174,0.99665648,"0","0","1","0","Email","0"
28,4,120,"2","2",0,6.911695226,"0","0","1","0","Email","0"
45,19,60,"1","1",159,8.974507153,"0","0","1","0","Email","0"
33,9,145,"2","2",13.2377437592225,56.76442549,"0","0","0","1","Email","0"
62,36,29,"2","2",0,9.099426612,"0","0","1","0","Email","0"
45,18,78,"3","3",0,34.04101461,"0","0","1","0","Ph","0"
59,35,59,"4","4",0,14.97773084,"0","0","1","0","Email","0"
58,28,80,"2","2",0,59.36597237,"0","0","0","1","Email","0"
52,24.8144697239644,180,"1","1",0,12.97177369,"0","0","1","0","Email","0"
34,8,8,"3","3",83,2.019829488,"0","0","1","0","Email","0"
65,36.1001575238162,44.3808502449962,"1","1",0,19.13844839,"0","0","1","0","Email","0"
48,23,79,"2","2",0,49.76407016,"0","0","1","0","Email","0"
44,19,78,"2","2",268,50.48579639,"0","0","0","0","Email","0"
61,37,64,"3","3",0,1.004827699,"0","0","0","1","Email","0"
40,14,64,"4","4",0,2.988961014,"0","0","1","1","Ph","0"
65,39,160,"4","4",237,49.70834499,"0","0","1","0","Ph","1"
28,4,43,"1","1",102,12.9202511,"0","0","0","0","Ph","0"
67,42,32,"1","1",0,13.95442073,"0","0","0","1","Ph","0"
35,9,179,"2","2",76,1.012958374,"1","0","1","0","Ph","0"
60,35,8,"1","1",0,1.990039782,"0","0","1","0","Email","0"
58,32,63,"1","1",0,19.95766471,"1","0","1","0","Email","0"
55,30,40,"2","2",0,29.20139485,"1","0","1","0","Email","0"
34,9,99,"4","4",155,28.06408625,"0","0","1","0","Email","0"
35,11.6170843124456,141,"2","2",0,59.22583058,"0","0","0","0","Ph","1"
28,4,159,"1","1",0,18.92011815,"0","0","1","1","Email","0"
38,12,39,"4","4",174,4.022361398,"0","0","1","0","Email","0"
62,38,99,"4","4",0,21.75599028,"0","0","0","0","Email","0"
30,4,18,"4","4",0,4.052384502,"0","0","1","1","Email","0"
38,12,38,"4","4",0,3.998187877,"0","0","1","1","Ph","0"
33,8,133,"1","1",0,0.992664412,"0","0","1","0","Ph","0"
58,34,84,"2","2",0,36.38039347,"0","0","1","1","Email","0"
59,35,60,"1","1",0,0.996318304,"0","0","1","1","Email","0"
52,28,178,"3","3",147,71.97647562,"0","0","1","0","Email","1"
36,12,18,"1","1",0,6.019191213,"0","0","0","1","Email","0"
45,21,36.817775490158,"1","1",0,10.94783608,"0","0","1","0","Email","0"
49,23,125,"1","1",0,92.50665808,"0","0","0","0","Email","0"
52,26,91,"1","1",0,55.57754563,"0","1","1","1","Ph","1"
54,28,74,"2","2",0,13.8985163,"0","0","1","0","Email","0"
30,4,35,"2","2",0,4.000598441,"1","0","0","1","Email","0"
65,38.0574207933175,113,"1","1",0,26.10048932,"0","0","1","1","Email","0"
34,8,52,"4","4",0,28.2504858,"0","0","0","0","Ph","0"
30,6,144.917558135585,"2","2",0,58.22090065,"0","0","1","0","Ph","1"
51,25,18,"1","1",93,4.032153878,"0","0","0","1","Email","0"
51.7573128245145,27,25,"4","4",0,0.990141748,"0","0","1","1","Ph","0"
43,18,50,"4","4",0,25.33838787,"0","0","0","0","Email","0"
35,10,75,"4","4",0,8.976937323,"0","0","1","1","Ph","0"
56,26,92,"2","2",0,59.28151425,"1","0","0","1","Email","0"
57,32,33,"2","2",0,26.4205642,"0","0","1","0","Email","0"
58,32,65,"3","3",0,28.13284352,"0","0","0","0","Email","0"
53,28,44,"4","4",0,22.07193832,"0","0","0","0","Email","0"
47.7426070685819,22.6614882179987,183,"2","2",354,18.03952606,"0","0","0","0","Email","0"
44,20,175,"2","2",0,17.80629569,"0","0","1","1","Email","0"
54,28,28,"4","4",23.0246498963687,19.11492282,"0","0","1","1","Ph","0"
41,17,49,"1","1",0,27.84005198,"0","0","0","0","Email","0"
52,26,45,"4","4",0,23.92126842,"0","0","1","0","Email","0"
43,17.2148088173049,64,"4","4",221,39.5012079,"0","0","1","0","Ph","1"
63,38,22,"3","3",90,2.005332327,"0","0","1","0","Email","0"
54,30,120,"1","1",119,92.03019721,"0","0","1","1","Email","0"
33,8,175,"2","2",102,87.30699576,"0","0","1","0","Email","0"
25,-1,101,"4","4",256,29.52516133,"0","0","0","1","Email","0"
41,16,104,"1","1",0,13.17354563,"0","0","1","0","Email","0"
40,16,155,"4","4",0,2.006427186,"0","1","1","1","Email","1"
43,18,58,"1","1",0,31.04882578,"0","0","0","0","Email","0"
36,10,80,"4","4",0,28.31090551,"0","0","1","0","Email","0"
57,33,45,"1","1",21.5603803791906,24.15870695,"0","0","0","0","Ph","0"
34,9,134,"1","1",164,60.33823945,"1","0","1","0","Email","0"
38,14,58,"4","4",153,26.16259086,"1","0","0","0","Email","0"
47,21,20,"1","1",0,2.974712918,"0","0","1","1","Ph","0"
39,13,25,"4","4",0,18.93408104,"0","0","1","0","Ph","0"
45,20,55,"1","1",0,3.997997308,"0","0","1","1","Email","0"
62,37,155,"1","1",0,16.08920726,"0","0","0","0","Ph","0"
59,34,30,"1","1",0,16.05758315,"0","0","1","1","Email","0"
61,37,39,"4","4",0,4.967704613,"0","0","1","1","Ph","0"
36,12,73,"4","4",188,26.0530708,"0","0","1","0","Ph","0"
58,34,57.4374377856118,"4","4",0,15.88734696,"0","0","1","0","Ph","0"
55,30,34,"4","4",157,2.028940316,"0","0","1","0","Email","0"
29,5,21,"3","3",119,12.22800281,"0","0","0","0","Email","0"
34,8,11,"4","4",0,3.978408049,"1","1","1","1","Email","0"
61,35,154,"2","2",0,89.20237303,"0","0","0","0","Email","0"
50,20,19,"4","4",0,4.932695387,"0","0","1","0","Email","0"
47.9802622100285,26,101,"2","2",0,31.34214994,"0","0","1","0","Ph","0"
39,15,24,"1","1",116,12.90649736,"0","0","1","1","Email","0"
55,29,76.6780183921318,"2","2",0,34.69786638,"1","0","0","0","Email","0"
33,9,105,"1","1",0,51.68290245,"0","0","1","0","Email","0"
47,21,52,"1","1",194,15.00636962,"0","0","0","0","Email","0"
57,32,21,"4","4",113,12.06744057,"1","0","0","0","Email","0"
57,31,45,"4","4",198,18.08424751,"0","0","1","0","Ph","0"
40,14,39,"3","3",0,26.12081417,"0","0","1","0","Email","0"
50,25,192,"2","2",238,36.98808363,"0","0","0","1","Email","0"
29,5,195,"1","1",0,55.40134236,"0","0","0","0","Email","0"
46,22,83,"3","3",0,8.787587783,"0","0","0","0","Email","0"
42,15,34,"3","3",0,12.83945043,"1","0","1","0","Email","0"
59,33,41.940897589904,"4","4",104,21.78849012,"0","0","1","0","Email","0"
31,1,60,"4","4",244,52.20804792,"0","0","0","0","Ph","0"
49.8819478670976,25,41,"4","4",0,24.17454508,"0","0","0","0","Ph","0"
35,10,72,"3","3",285,28.89388853,"0","0","0","0","Email","0"
59,35,102,"4","4",115,39.03462145,"0","0","1","0","Ph","1"
35,9.40211867615547,31,"3","3",0,15.92971155,"0","0","0","0","Email","0"
46,20,73,"1","1",128,18.88503255,"0","0","1","0","Email","0"
34,9,89,"1","1",0,0.99834271,"0","0","1","0","Ph","0"
55,29,19,"4","4",121,8.94365594,"1","0","0","1","Ph","0"
64,40,63,"4","4",0,15.04797479,"0","0","1","0","Email","0"
34,7.96162343668367,104,"3","3",0,14.90273013,"0","0","1","0","Ph","0"
61,35,40,"2","2",128,10.90596817,"0","0","1","0","Email","0"
63,39,92,"2","2",0,1.014146092,"0","0","1","0","Ph","0"
59,33,72,"2","2",28.6148643504908,9.065447116,"0","0","0","0","Ph","0"
51,27,44,"3","3",141,25.0153042,"0","0","0","0","Email","0"
41,16,114,"4","4",0,46.61089227,"0","0","0","1","Ph","1"
37,13,73,"4","4",0,31.31398763,"0","0","0","0","Email","0"
64,40,63,"4","4",0,14.97856599,"1","0","0","1","Email","0"
44,20,69,"1","1",65.1215930729973,10.95033003,"0","1","1","1","Email","0"
62,37,42,"3","3",0,19.20583429,"0","0","1","0","Email","0"
50,26,88,"1","1",0,35.02622679,"0","0","1","0","Email","0"
45.8193777148578,20.3375921916458,98,"2","2",0,4.988078631,"0","0","1","0","Email","0"
34,8,65,"1","1",227,38.68226632,"0","0","1","0","Ph","1"
38,13,12,"2","2",104,4.025082734,"1","0","1","0","Email","0"
29,5,122,"4","4",0,39.03397624,"0","0","0","1","Ph","1"
39,14,12,"2","2",0,1.003790863,"0","0","0","0","Email","0"
53,29,24,"2","2",0,3.030306986,"0","0","0","1","Email","0"
43,19,170,"4","4",318,54.42254906,"0","1","1","1","Ph","1"
61,36,184,"4","4",342,29.35031032,"0","1","1","1","Email","1"
46,20,25,"4","4",125,7.012735853,"0","0","0","0","Ph","0"
57.2260501398455,31,131,"2","2",0,35.08459059,"0","0","0","0","Email","0"
59,33,50,"2","2",0,29.27147692,"0","0","0","1","Ph","0"
52.5048633165501,28,21,"2","2",0,4.97414164,"1","0","1","0","Email","0"
29,3,55,"3","3",0,13.99704853,"0","0","1","0","Email","0"
57,32,124,"1","1",0,3.003252964,"0","0","1","0","Ph","1"
49,23,58,"4","4",188,33.83791795,"0","0","0","0","Email","0"
39.1903585706057,13,72,"2","2",0,37.08875008,"0","0","1","0","Email","0"
56,31,158.052119880867,"1","1",0,88.54040407,"0","1","1","0","Email","1"
63,38,83,"3","3",0,24.04102008,"0","0","1","0","Ph","0"
37,12,93,"3","3",0,37.11714554,"1","0","1","0","Email","0"
56,26,38,"3","3",110,12.97585076,"1","0","1","0","Ph","0"
45,20,55,"4","4",164,24.95596382,"1","0","0","0","Email","0"
66,41,11,"3","3",0,2.008127248,"1","0","0","1","Email","0"
40,15.0790422784768,85,"2","2",0,5.036818452,"1","0","0","0","Ph","0"
50,24,124,"1","1",56.062037939827,64.93560024,"0","0","1","0","Email","0"
60,36,129,"2","2",0,76.70639981,"0","0","1","0","Ph","0"
31,8.0414929374454,180,"1","1",0,56.02632358,"0","0","0","0","Email","0"
40,14,74,"4","4",0,17.99520413,"0","0","1","0","Email","0"
36,6,138,"1","1",95.7922354069659,90.15492094,"0","0","1","0","Ph","1"
55,29,111,"2","2",0,46.91148431,"0","0","0","1","Ph","1"
54,28,83,"3","3",0,11.08670567,"0","0","1","0","Ph","0"
35,10,33,"4","4",87,22.23419228,"0","0","1","0","Email","0"
55,29,21,"4","4",0,9.019526882,"0","0","0","0","Email","0"
36,10,35,"2","2",98,4.061769622,"0","0","1","0","Email","0"
66,41,105,"1","1",0,10.95846445,"1","1","1","1","Email","0"
40.5182107853543,14,103,"1","1",0,10.76563228,"0","0","0","1","Email","0"
58,32,75,"2","2",0,28.6366255,"0","0","0","0","Email","0"
41,17,33,"1","1",104,9.020846378,"0","0","0","0","Ph","0"
60,34,52,"4","4",0,21.83018017,"1","0","1","0","Email","0"
47,23,89,"1","1",0,32.7672931,"1","1","1","1","Ph","0"
62,36,63,"1","1",0,31.4467134,"0","0","0","0","Ph","0"
48,23,84,"4","4",0,39.67582051,"1","1","1","0","Ph","1"
61,36,44,"4","4",0,26.94685279,"0","0","0","0","Email","0"
29,3,29,"3","3",0,12.98490081,"0","0","1","1","Email","0"
45,21,29,"1","1",0,3.966150493,"0","0","1","0","Ph","0"
39,14.2580297234341,22,"2","2",0,4.033759749,"0","0","1","0","Ph","0"
31,6,53,"4","4",40.5918534411772,28.16226343,"0","0","1","0","Ph","0"
40.0880777515633,14,24,"2","2",0,3.970059782,"0","0","1","0","Email","0"
